subject,item,repetition,window,duration,sF0,strF0,pF0,CPP,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,H42Kc,H2KH5Kc,Energy,HNR05,HNR15,HNR25,HNR35,onset,nuc,coda,asp,tone,voicing,semitones,register,contour,manner,pct
M2,waang4,3,9,236.652,113.725315789474,114.501789473684,113.831842105263,25.8021578947368,-6.72821052631579,17.4089473684211,19.6511578947368,16.4464210526316,5.16721052631579,-2.701,26.0548421052632,0.00263157894736842,52.8992631578947,54.5105789473684,58.7832105263158,59.9436315789474,w,aa,N,unasp,33,voiced,-2.50347219504957,low,level,sonorant,0.8
M2,waang4,3,10,236.652,112.516526315789,112.878736842105,113.433105263158,24.927,-7.49373684210526,17.6777894736842,21.5695789473684,23.4671578947368,3.43078947368421,-5.69878947368421,31.4373684210526,0.00152631578947368,53.7225789473684,57.6212105263158,61.2220526315789,60.4958947368421,w,aa,N,unasp,33,voiced,-2.75062895460084,low,level,sonorant,0.9
M2,waang4,3,11,236.652,110.146578947368,109.912210526316,112.062263157895,23.1774210526316,-6.661,12.2908947368421,22.2212631578947,26.0898421052632,8.59673684210526,2.51868421052632,28.2387368421053,0.001,52.7314736842105,58.2776315789474,62.1391578947368,61.237,w,aa,N,unasp,33,voiced,-3.21169391042914,low,level,sonorant,1
M2,paam1,1,1,236.697,146.863315789474,145.231708333333,149.8,17.3230833333333,-0.754375,3.00120833333333,12.9285833333333,14.0780833333333,9.52329166666667,2.80020833333333,24.8329166666667,0.17075,26.3767916666667,26.1075416666667,33.5230833333333,38.1776666666667,p,aa,N,unasp,53,voiceless,1.61236370310816,high,falling,obstruent,0
M2,paam1,1,2,236.697,149.225315789474,148.586684210526,149.136526315789,26.4914210526316,-3.014,5.99842105263158,13.1322105263158,12.6727894736842,10.0576842105263,7.80710526315789,12.3591052631579,0.295368421052632,46.6538947368421,41.2838421052632,45.7615263157895,47.8246315789474,p,aa,N,unasp,53,voiceless,2.00774405176978,high,falling,obstruent,0.1
M2,paam1,1,3,236.697,150.435736842105,149.549,149.379,29.0296315789474,-3.05410526315789,6.258,13.641,13.6214736842105,11.33,9.04715789473684,5.66084210526316,0.301684210526316,56.2421578947368,48.6712105263158,51.3182631578947,53.1300526315789,p,aa,N,unasp,53,voiceless,2.1195052219153,high,falling,obstruent,0.2
M2,paam1,1,4,236.697,154.206684210526,154.004473684211,151.381052631579,28.0965789473684,-3.26884210526316,5.34336842105263,12.5276315789474,11.7876842105263,12.0031052631579,6.89752631578947,2.55415789473684,0.273578947368421,57.7743684210526,47.2758947368421,47.5156315789474,47.5546315789474,p,aa,N,unasp,53,voiceless,2.62775318516074,high,falling,obstruent,0.3
M2,paam1,1,5,236.697,159.503105263158,160.196,155.895789473684,26.4234210526316,-2.48505263157895,5.00915789473684,14.3069473684211,14.2915789473684,14.3060526315789,7.57747368421053,2.61952631578947,0.223684210526316,59.5630526315789,49.1745789473684,48.7638947368421,47.6802105263158,p,aa,N,unasp,53,voiceless,3.31014355909284,high,falling,obstruent,0.4
M2,paam1,1,6,236.697,163.164631578947,165.483526315789,161.016421052632,27.0628421052632,-1.51978947368421,5.21042105263158,16.2914736842105,14.4190526315789,17.1645263157895,10.5215263157895,5.23105263157895,0.156631578947368,62.8232105263158,53.7819473684211,53.1866842105263,52.2104736842105,p,aa,N,unasp,53,voiceless,3.87233732738835,high,falling,obstruent,0.5
M2,paam1,1,7,236.697,165.973473684211,165.069263157895,163.979210526316,23.5588947368421,-0.382789473684211,9.29236842105263,18.2195263157895,16.3357894736842,18.5696842105263,3.12810526315789,15.1608421052632,0.0506315789473684,46.6796315789474,41.3983684210526,46.242947368421,49.4892631578947,p,aa,N,unasp,53,voiceless,3.82894414587335,high,falling,obstruent,0.6
M2,paam1,1,8,236.697,171.929473684211,171.535947368421,168.139052631579,20.1976315789474,4.90136842105263,4.28752631578947,13.5049473684211,14.0811578947368,4.44989473684211,-7.99547368421053,33.9387894736842,0.0129473684210526,39.5228947368421,42.5878947368421,48.4411578947368,51.9738421052632,p,aa,N,unasp,53,voiceless,4.49421736055818,high,falling,obstruent,0.7
M2,paam1,1,9,236.697,170.806894736842,171.455894736842,172.137315789474,21.0494210526316,5.00836842105263,4.01005263157895,8.62778947368421,13.2824736842105,-0.192052631578947,-9.99063157894737,37.7644210526316,0.0105789473684211,49.7218421052632,52.8946842105263,56.341,57.9265263157895,p,aa,N,unasp,53,voiceless,4.48613612788671,high,falling,obstruent,0.8
M2,paam1,1,10,236.697,164.733473684211,164.128052631579,169.393052631579,20.7436315789474,4.84268421052632,2.03321052631579,8.85273684210526,16.2135789473684,1.58094736842105,-8.0898947368421,39.2932105263158,0.00726315789473684,48.2987368421053,54.5080526315789,57.8332631578947,58.5938947368421,p,aa,N,unasp,53,voiceless,3.72994818980941,high,falling,obstruent,0.9
M2,paam1,1,11,236.697,148.712894736842,146.528631578947,161.268631578947,16.8922105263158,6.50242105263158,-1.77384210526316,12.8458421052632,19.6001578947368,7.11615789473684,-1.98773684210526,37.0205263157895,0.00347368421052632,36.1318947368421,45.6561052631579,51.8054210526316,54.3684736842105,p,aa,N,unasp,53,voiceless,1.76627718368664,high,falling,obstruent,1
M2,bhaam2,2,1,237.042,123.634736842105,116.51375,118.934541666667,22.2094583333333,-0.655291666666667,4.1145,13.305,16.2110833333333,5.45670833333333,-0.272791666666667,29.3177916666667,0.122958333333333,33.5502916666667,33.2409583333333,38.50675,40.6330416666667,bh,aa,N,asp,21,voiced,-2.20191130032063,low,falling,obstruent,0
M2,bhaam2,2,2,237.042,122.485578947368,121.709,123.212947368421,29.1422631578947,-4.17168421052632,5.01352631578947,11.9926842105263,13.4114210526316,8.00210526315789,7.76721052631579,15.374,0.212315789473684,48.3761052631579,43.0407368421053,47.1415789473684,48.8778947368421,bh,aa,N,asp,21,voiced,-1.44668368288928,low,falling,obstruent,0.1
M2,bhaam2,2,3,237.042,121.426368421053,121.153684210526,122.181842105263,29.6477368421053,-4.50394736842105,3.93263157894737,11.8362105263158,10.9906842105263,9.13363157894737,8.83452631578947,10.2693157894737,0.232631578947368,56.0168947368421,47.8252631578947,48.0107368421053,47.9128421052632,bh,aa,N,asp,21,voiced,-1.52585461697561,low,falling,obstruent,0.2
M2,bhaam2,2,4,237.042,119.469842105263,119.536789473684,120.852947368421,29.5002631578947,-5.65105263157895,4.35568421052632,10.9840526315789,10.8014736842105,9.29631578947368,3.93278947368421,15.2090526315789,0.212789473684211,57.4343157894737,47.0209473684211,46.1821052631579,45.8072105263158,bh,aa,N,asp,21,voiced,-1.75845753542215,low,falling,obstruent,0.3
M2,bhaam2,2,5,237.042,116.850631578947,117.499473684211,118.785,29.3776315789474,-6.38405263157895,5.17863157894737,11.4415789473684,12.7346315789474,9.98694736842105,2.62794736842105,15.7215789473684,0.162157894736842,55.7381052631579,45.5832105263158,45.7567368421053,45.8148947368421,bh,aa,N,asp,21,voiced,-2.0560624058611,low,falling,obstruent,0.4
M2,bhaam2,2,6,237.042,112.697421052632,113.502368421053,115.560157894737,24.9766315789474,-6.80710526315789,6.28836842105263,12.9133157894737,14.3483684210526,11.5263684210526,4.35836842105263,15.0080526315789,0.103,42.3096315789474,33.8212631578947,36.5653684210526,38.4173157894737,bh,aa,N,asp,21,voiced,-2.65524511473391,low,falling,obstruent,0.5
M2,bhaam2,2,7,237.042,108.375888888889,107.249315789474,111.200421052632,22.6508421052632,-5.777,9.19347368421053,16.198,16.7699473684211,12.136,1.69036842105263,18.8813157894737,0.0448947368421053,30.8337894736842,26.8427368421053,33.2651578947368,37.5275263157895,bh,aa,N,asp,21,voiced,-3.63629261350067,low,falling,obstruent,0.6
M2,bhaam2,2,8,237.042,104.860315789474,105.056263157895,105.659684210526,20.7990526315789,-1.10294736842105,3.963,12.4113157894737,13.9877368421053,2.02815789473684,-7.44315789473684,38.5799473684211,0.0108421052631579,33.5732631578947,35.7910526315789,42.5579473684211,46.2923157894737,bh,aa,N,asp,21,voiced,-3.99396785251724,low,falling,obstruent,0.7
M2,bhaam2,2,9,237.042,104.733,104.835263157895,104.707684210526,23.6217894736842,1.3,-3.23831578947368,3.92847368421053,9.27584210526316,-8.72605263157895,-10.7727368421053,49.1680526315789,0.00615789473684211,43.9881578947368,49.0622105263158,53.2774210526316,56.1841052631579,bh,aa,N,asp,21,voiced,-4.03042505238144,low,falling,obstruent,0.8
M2,bhaam2,2,10,237.042,104.329631578947,104.700789473684,104.801842105263,23.0050526315789,0.870210526315789,-3.555,2.92689473684211,8.21568421052632,-8.18247368421053,-9.91484210526316,47.8074736842105,0.00457894736842105,47.7505789473684,53.6233684210526,55.9866842105263,56.8851052631579,bh,aa,N,asp,21,voiced,-4.05264609261268,low,falling,obstruent,0.9
M2,bhaam2,2,11,237.042,100.434105263158,99.0892105263158,103.793421052632,21.6212105263158,2.33284210526316,-3.66068421052632,4.17857894736842,12.2831578947368,-5.69957894736842,-9.82221052631579,45.938,0.00278947368421053,40.8220526315789,49.3699473684211,53.8436842105263,55.3232105263158,bh,aa,N,asp,21,voiced,-5.00631536690498,low,falling,obstruent,1
M2,waan1,1,1,237.122,166.533473684211,160.780625,163.421083333333,18.8266666666667,2.345875,5.21125,13.7535,14.1860416666667,-4.98070833333333,-9.83658333333333,31.3257916666667,0.150583333333333,44.431125,43.2976666666667,47.0842916666667,47.085,w,aa,N,unasp,53,voiced,3.37320882592772,high,falling,sonorant,0
M2,waan1,1,2,237.122,168.809842105263,166.419368421053,167.371210526316,23.2105263157895,-1.19168421052632,8.54278947368421,12.4567894736842,10.8180526315789,-3.24726315789474,-13.0748421052632,30.6774736842105,0.234368421052632,54.0402631578947,47.039,48.1883157894737,48.0249473684211,w,aa,N,unasp,53,voiced,3.96996624454948,high,falling,sonorant,0.1
M2,waan1,1,3,237.122,173.773368421053,172.568684210526,169.887473684211,24.6094736842105,-1.44584210526316,4.66542105263158,13.6821578947368,11.5892631578947,-1.89047368421053,-9.60084210526316,26.5883684210526,0.286894736842105,55.2248421052632,46.7707368421053,47.2525789473684,47.4406842105263,w,aa,N,unasp,53,voiced,4.59813427354633,high,falling,sonorant,0.2
M2,waan1,1,4,237.122,182.916421052632,183.545473684211,176.713684210526,23.1626315789474,-2.00326315789474,4.78247368421053,13.2567368421053,10.111,-4.0688947368421,-6.13826315789474,19.7426315789474,0.254947368421053,46.0097894736842,38.0830526315789,39.6301052631579,40.9090526315789,w,aa,N,unasp,53,voiced,5.66573650794268,high,falling,sonorant,0.3
M2,waan1,1,5,237.122,193.155789473684,193.618105263158,186.065789473684,22.9596315789474,-2.67863157894737,6.39421052631579,14.2478421052632,11.5244210526316,-3.50852631578947,-3.82684210526316,19.9606842105263,0.138421052631579,51.4532631578947,42.5002105263158,43.4131578947368,42.9861052631579,w,aa,N,unasp,53,voiced,6.59065244676423,high,falling,sonorant,0.4
M2,waan1,1,6,237.122,197.164631578947,197.509105263158,195.743210526316,25.3230526315789,-1.23826315789474,10.9607368421053,18.4903157894737,13.7472105263158,-1.54973684210526,-7.13326315789474,19.7367368421053,0.0563684210526316,52.0861052631579,45.7560526315789,47.5179473684211,47.1352105263158,w,aa,N,unasp,53,voiced,6.93511602466503,high,falling,sonorant,0.5
M2,waan1,1,7,237.122,191.455684210526,190.393157894737,195.997578947368,22.2143157894737,3.14305263157895,3.73578947368421,22.0554210526316,16.5895263157895,-1.3,-4.47773684210526,28.4753684210526,0.0171578947368421,40.8541052631579,40.8477368421053,46.3297368421053,48.3122631578947,w,aa,N,unasp,53,voiced,6.29986566593446,high,falling,sonorant,0.6
M2,waan1,1,8,237.122,189.037789473684,188.503473684211,190.566842105263,19.5975263157895,8.02084210526316,-4.18347368421053,15.3512631578947,11.1634736842105,4.05110526315789,-2.37847368421053,32.1335263157895,0.00815789473684211,41.9288421052632,44.9416842105263,50.001947368421,52.3827894736842,w,aa,N,unasp,53,voiced,6.12717937107584,high,falling,sonorant,0.7
M2,waan1,1,9,237.122,185.422421052632,185.305526315789,187.755947368421,21.3637368421053,4.50184210526316,-1.31789473684211,12.904,8.76710526315789,5.46873684210526,-1.66778947368421,31.1814736842105,0.00605263157894737,50.3496315789474,53.2235263157895,55.8393157894737,57.3297894736842,w,aa,N,unasp,53,voiced,5.83095694496114,high,falling,sonorant,0.8
M2,waan1,1,10,237.122,179.977789473684,178.379894736842,184.265789473684,20.0020526315789,2.33057894736842,2.72942105263158,17.6585263157895,9.66431578947368,4.77978947368421,-5.68347368421053,34.3853684210526,0.00357894736842105,45.4449473684211,50.8892631578947,54.1242105263158,56.2241578947368,w,aa,N,unasp,53,voiced,5.17152227253548,high,falling,sonorant,0.9
M2,waan1,1,11,237.122,166.18875,162.018263157895,175.785105263158,14.4388421052632,4.53084210526316,-1.85489473684211,18.1896842105263,13.2064736842105,2.89057894736842,-1.32115789473684,31.4914736842105,0.00142105263157895,35.6859473684211,43.6152631578947,48.0363157894737,50.8256842105263,w,aa,N,unasp,53,voiced,3.50596342311851,high,falling,sonorant,1
M2,paang3,2,1,237.344,146.19105,145.6392,149.3281,20.32245,-3.24805,8.0206,11.9546,11.842,7.9805,-1.9692,25.0024,0.1412,35.1193,30.08075,36.71475,39.35315,p,aa,N,unasp,43,voiceless,1.6608707135622,high,level,obstruent,0
M2,paang3,2,2,237.344,142.39245,142.22005,144.5715,26.35945,-2.50595,5.14385,13.1915,12.5438,11.48545,0.7862,17.73055,0.25165,48.23895,40.9937,44.44195,45.4586,p,aa,N,unasp,43,voiceless,1.24958448278123,high,level,obstruent,0.1
M2,paang3,2,3,237.344,140.94645,139.9466,141.66245,29.13275,-3.83285,5.8592,11.0915,8.70915,8.494,-2.68965,16.46665,0.2899,55.0229,48.20385,51.28915,52.7477,p,aa,N,unasp,43,voiceless,0.970603304761456,high,level,obstruent,0.2
M2,paang3,2,4,237.344,141.1001,140.80395,140.81275,29.96175,-4.31755,5.62345,12.55345,9.62965,6.66845,0.54685,8.72455,0.2139,54.35525,46.78625,49.18325,50.6788,p,aa,N,unasp,43,voiceless,1.07633974060379,high,level,obstruent,0.3
M2,paang3,2,5,237.344,140.7011,140.6993,141.18935,29.8944,-5.74805,6.95675,13.628,10.4051,7.80585,-0.48005,12.19095,0.15905,59.76335,51.74695,52.75145,52.92625,p,aa,N,unasp,43,voiceless,1.06346787133898,high,level,obstruent,0.4
M2,paang3,2,6,237.344,139.738,139.87805,140.3109,31.85,-5.9054,9.0145,15.2102,11.37235,8.39315,2.1023,9.0731,0.10135,62.2579,55.80735,58.059,59.6493,p,aa,N,unasp,43,voiceless,0.962121128767488,high,level,obstruent,0.5
M2,paang3,2,7,237.344,138.7292,138.36975,139.4534,29.69305,-5.4348,12.43685,19.7928,15.39295,12.2362,5.41175,8.3405,0.04525,55.9577,52.6946,55.6249,57.5553,p,aa,N,unasp,43,voiceless,0.774429014561817,high,level,obstruent,0.6
M2,paang3,2,8,237.344,138.8219,139.0094,138.60285,26.84735,-2.9466,12.38695,24.206,17.9633,4.8972,1.43655,20.92125,0.01955,50.62765,51.25175,54.7406,56.9567,p,aa,N,unasp,43,voiceless,0.854275378101675,high,level,obstruent,0.7
M2,paang3,2,9,237.344,137.395,137.85675,138.75245,26.2168,0.77235,0.827,19.81285,16.78615,-4.04035,0.69925,32.94045,0.0152,57.32605,60.452,61.5702,60.133,p,aa,N,unasp,43,voiceless,0.710124967828838,high,level,obstruent,0.8
M2,paang3,2,10,237.344,132.90155,133.58145,136.01575,20.92265,3.1561,-1.39875,8.357,20.5157,-9.18265,-8.99955,42.77315,0.01025,47.6676,51.1201,52.91695,52.24645,p,aa,N,unasp,43,voiceless,0.164722214729504,high,level,obstruent,0.9
M2,paang3,2,11,237.344,128.585133333333,128.613933333333,131.7654,18.2085333333333,4.5396,0.253333333333333,6.44233333333333,19.8798,-6.0536,-10.3906,41.2400666666667,0.00533333333333333,40.2240666666667,45.6356666666667,49.619,50.6896,p,aa,N,unasp,43,voiceless,-0.49135060198684,high,level,obstruent,1
M2,paaj3,3,1,237.852,136.0495,135.7133,135.372444444444,19.80645,-3.14945,6.6819,15.55725,13.36285,9.50705,0.45585,21.3933,0.1135,28.4998,24.16595,30.9807,35.12645,p,aa,N,unasp,43,voiceless,0.438831413619724,high,level,obstruent,0
M2,paaj3,3,2,237.852,136.39065,136.01535,136.43115,28.18895,-4.6925,6.26655,12.57605,10.48435,5.35215,-2.7198,22.81335,0.18355,50.549,43.4988,46.54635,47.7024,p,aa,N,unasp,43,voiceless,0.477319770287174,high,level,obstruent,0.1
M2,paaj3,3,3,237.852,134.8353,134.9604,135.9665,28.95175,-5.21715,5.7391,13.06135,9.1936,5.8223,-0.96575,23.1148,0.2232,63.69385,54.4055,53.42355,52.2919,p,aa,N,unasp,43,voiceless,0.342519915515403,high,level,obstruent,0.2
M2,paaj3,3,4,237.852,133.742,133.66925,134.31295,28.90035,-5.54695,5.0866,14.6279,8.81025,6.47585,1.685,19.8001,0.23855,60.8615,52.9049,51.6418,50.77545,p,aa,N,unasp,43,voiceless,0.176097478104061,high,level,obstruent,0.3
M2,paaj3,3,5,237.852,132.03025,132.0363,133.25245,28.09235,-5.82825,5.0405,14.66205,7.75665,6.27555,1.9377,17.01565,0.2016,55.051,48.6288,47.2272,47.05675,p,aa,N,unasp,43,voiceless,-0.0366985461561021,high,level,obstruent,0.4
M2,paaj3,3,6,237.852,129.4863,129.9711,131.32025,28.61585,-5.8684,6.27885,13.26825,8.28205,2.66915,2.07725,18.49085,0.14265,54.76865,48.73935,47.23515,46.48145,p,aa,N,unasp,43,voiceless,-0.309623555568556,high,level,obstruent,0.5
M2,paaj3,3,7,237.852,127.68765,128.18425,129.00285,25.63965,-5.95215,7.78995,13.1656,7.73305,3.4583,1.2408,20.56505,0.0853,50.7902,45.1799,41.9402,39.77285,p,aa,N,unasp,43,voiceless,-0.549285833579709,high,level,obstruent,0.6
M2,paaj3,3,8,237.852,128.5819,128.79565,128.6125,27.3428,-5.4987,10.65225,14.36035,7.3989,6.5608,3.71025,17.5838,0.04935,51.8904,51.1596,49.3334,47.46275,p,aa,N,unasp,43,voiceless,-0.466907523465598,high,level,obstruent,0.7
M2,paaj3,3,9,237.852,127.46395,127.74775,128.53485,28.20455,-5.04165,16.19125,12.32075,8.3503,4.4899,6.7341,8.6675,0.03555,50.9831,54.3591,53.2621,52.03135,p,aa,N,unasp,43,voiceless,-0.608339363043706,high,level,obstruent,0.8
M2,paaj3,3,10,237.852,125.54975,126.723,126.73125,24.7086,-3.44585,12.77545,13.0391,10.9045,4.4405,7.5228,13.102,0.0207,43.78275,48.4855,47.7361,46.458,p,aa,N,unasp,43,voiceless,-0.747773202236714,high,level,obstruent,0.9
M2,paaj3,3,11,237.852,124.316733333333,125.132533333333,125.3416,22.6648666666667,0.0569333333333333,7.37533333333333,18.7261333333333,16.6326666666667,8.05913333333333,9.34893333333333,16.2206666666667,0.008,43.7429333333333,50.5026666666667,49.9348,49.2530666666667,p,aa,N,unasp,43,voiceless,-0.966430828194666,high,level,obstruent,1
M2,vaang4,1,1,237.996,129.075,127.26815,127.2785,24.064,-3.11985,8.60745,14.64575,12.1592,6.18855,-3.00555,25.71605,0.082,41.5221,38.7933,44.20735,45.424,v,aa,N,unasp,33,voiced,-0.673456936405421,low,level,fricative,0
M2,vaang4,1,2,237.996,129.58325,128.21825,129.4511,26.4789,-3.96815,4.8702,13.3132,11.85725,9.24475,6.46465,18.3646,0.13175,43.51125,36.97855,41.93655,45.0601,v,aa,N,unasp,33,voiced,-0.54469446196568,low,level,fricative,0.1
M2,vaang4,1,3,237.996,129.2634,128.7646,129.34755,29.44025,-4.39345,5.3381,12.4801,10.8478,11.4368,10.8757,9.3155,0.14985,50.3371,42.63075,45.93675,48.96225,v,aa,N,unasp,33,voiced,-0.471081678249492,low,level,fricative,0.2
M2,vaang4,1,4,237.996,129.6944,129.77055,129.43565,31.24325,-5.2286,4.86465,12.76525,10.74695,9.8024,11.929,9.6843,0.1477,58.057,50.99005,52.36955,54.16155,v,aa,N,unasp,33,voiced,-0.336357739904081,low,level,fricative,0.3
M2,vaang4,1,5,237.996,129.5667,129.38765,129.69935,30.0733,-5.3028,4.72035,13.21505,10.53965,9.22865,12.40455,12.4669,0.12165,53.93295,46.1721,46.98255,49.16775,v,aa,N,unasp,33,voiced,-0.387514909519901,low,level,fricative,0.4
M2,vaang4,1,6,237.996,129.61875,129.57465,129.5054,30.37835,-4.9497,6.83925,15.9478,13.6243,12.8842,12.7054,12.0252,0.06205,57.4475,50.77625,51.4832,54.02335,v,aa,N,unasp,33,voiced,-0.362511978711308,low,level,fricative,0.5
M2,vaang4,1,7,237.996,129.87105,130.71195,129.8449,29.47825,-4.98405,12.28945,20.1903,19.1327,13.9998,7.9515,16.16525,0.02215,55.03355,52.6924,55.035,58.3402,v,aa,N,unasp,33,voiced,-0.211221438645845,low,level,fricative,0.6
M2,vaang4,1,8,237.996,130.20805,130.8059,129.85635,26.24,-2.7204,12.85275,24.5474,18.26305,4.70035,-0.5851,26.41445,0.01105,49.18445,53.1059,56.8668,59.1292,v,aa,N,unasp,33,voiced,-0.198782559547766,low,level,fricative,0.7
M2,vaang4,1,9,237.996,130.2237,130.48155,130.4839,26.27155,0.97575,-1.3462,16.35265,18.941,-12.7518,-3.30985,41.85185,0.0094,56.65145,63.0536,64.38635,63.01295,v,aa,N,unasp,33,voiced,-0.241764038546792,low,level,fricative,0.8
M2,vaang4,1,10,237.996,126.51245,125.82315,129.61105,23.14825,2.3946,-2.76155,10.7609,20.08085,-13.8783,-6.03945,44.3389,0.00605,45.96055,52.5375,56.2395,56.53195,v,aa,N,unasp,33,voiced,-0.871145310804124,low,level,fricative,0.9
M2,vaang4,1,11,237.996,118.083866666667,117.828666666667,124.887533333333,16.5536666666667,4.69626666666667,-0.924,14.0112,22.4470666666667,-7.24786666666667,-7.7388,43.4682666666667,0.00273333333333333,33.7454,41.3224,47.8994,49.9455333333333,v,aa,N,unasp,33,voiced,-2.00762701935512,low,level,fricative,1
M2,van2,1,1,238.225,141.0225,139.95315,139.085,21.6885,1.15895,9.48645,17.73385,17.3933,4.16395,-9.73915,31.7955,0.15885,29.0251,30.80435,37.8883,39.8261,v,a,N,unasp,21,voiced,0.971413565079547,low,falling,fricative,0
M2,van2,1,2,238.225,140.3095,138.89865,141.197,25.8955,-2.55405,7.34575,12.23595,15.1092,7.68245,-0.6874,24.51805,0.3399,38.99155,34.40985,40.74795,42.5933,v,a,N,unasp,21,voiced,0.840476988232504,low,falling,fricative,0.1
M2,van2,1,3,238.225,137.01265,137.03855,139.29165,27.43715,-3.1736,4.72715,11.9017,16.94435,3.15485,2.6151,22.84635,0.44335,46.32865,38.45805,42.79645,43.838,v,a,N,unasp,21,voiced,0.607067557834793,low,falling,fricative,0.2
M2,van2,1,4,238.225,133.353235294118,130.73195,135.6813,26.1894,-3.7866,5.64615,11.5214,14.7198,3.42545,2.3593,19.7108,0.2896,37.20785,31.68855,36.7321,37.8532,v,a,N,unasp,21,voiced,-0.208572711247816,low,falling,fricative,0.3
M2,van2,1,5,238.225,121.662769230769,122.12635,129.20515,20.00235,-1.6405,8.42935,16.8481,17.04645,7.38695,-1.0652,25.15235,0.0684,22.00095,22.75945,30.20045,33.3961,v,a,N,unasp,21,voiced,-1.38741982012672,low,falling,fricative,0.4
M2,van2,1,6,238.225,120.38435,121.60705,121.37145,20.93295,4.3621,-4.09035,8.9523,9.83035,3.24405,1.4098,36.8857,0.02105,36.7473,41.66315,46.32125,48.6657,v,a,N,unasp,21,voiced,-1.46119150690099,low,falling,fricative,0.5
M2,van2,1,7,238.225,117.93625,119.1331,119.79075,22.52315,3.81125,-6.9056,6.33795,7.36985,-2.9875,-2.96105,43.1494,0.01905,39.9725,45.1258,48.3784,49.6013,v,a,N,unasp,21,voiced,-1.8170222442009,low,falling,fricative,0.6
M2,van2,1,8,238.225,113.79825,114.61265,116.4854,19.2507,3.04365,-5.8569,6.8281,9.52915,-3.10445,-3.94395,44.08565,0.0152,40.0059,45.67645,46.7225,47.228,v,a,N,unasp,21,voiced,-2.48671851219354,low,falling,fricative,0.7
M2,van2,1,9,238.225,110.04275,110.8352,112.3581,18.9264,2.18115,-4.55625,7.63105,8.9596,-4.11795,-4.02685,44.4574,0.01105,42.30305,47.85325,48.27145,48.39655,v,a,N,unasp,21,voiced,-3.0669202877753,low,falling,fricative,0.8
M2,van2,1,10,238.225,107.61765,108.164,109.1326,21.5433,1.46395,-3.82895,12.1376,9.45055,-6.23415,-1.79525,39.49695,0.0068,43.20785,49.31665,50.9339,51.29755,v,a,N,unasp,21,voiced,-3.48926902206021,low,falling,fricative,0.9
M2,van2,1,11,238.225,102.849133333333,102.969125,106.897,18.6805625,3.9739375,-4.4675625,10.6458125,14.033,-6.5604375,-5.4379375,41.1529375,0.00375,35.4729375,43.07575,46.845,48.9963125,v,a,N,unasp,21,voiced,-4.34137216946448,low,falling,fricative,1
M2,waaw3,1,1,238.428,144.5186,141.42695,143.14985,25.11485,-3.9181,11.17685,13.45835,12.05135,1.4146,-10.86905,32.19585,0.36455,43.11825,42.68295,49.7597,49.18805,w,aa,N,unasp,43,voiced,1.15277081632186,high,level,sonorant,0
M2,waaw3,1,2,238.428,144.376,142.12785,144.63955,26.06015,-3.8724,7.2753,13.2629,11.9821,6.2446,-2.74405,27.63435,0.5705,41.42245,36.26135,43.4284,43.37295,w,aa,N,unasp,43,voiced,1.23835740602645,high,level,sonorant,0.1
M2,waaw3,1,3,238.428,144.23255,142.92015,144.19535,25.8485,-3.5996,5.00665,14.24165,14.53165,8.7057,0.2835,26.2226,0.6931,44.5621,36.87195,41.72535,42.07205,w,aa,N,unasp,43,voiced,1.33459805809015,high,level,sonorant,0.2
M2,waaw3,1,4,238.428,144.92945,144.1765,144.4219,27.8059,-3.947,5.71265,12.78235,14.37865,3.67525,-1.44175,27.78605,0.6598,55.8187,48.0729,50.51675,49.0076,w,aa,N,unasp,43,voiced,1.48611844549726,high,level,sonorant,0.3
M2,waaw3,1,5,238.428,144.9219,144.9232,145.03045,29.6485,-4.85635,5.92935,12.11205,10.9768,2.4962,-1.7988,29.41255,0.64815,65.2992,57.86755,59.69075,57.79665,w,aa,N,unasp,43,voiced,1.57554886268908,high,level,sonorant,0.4
M2,waaw3,1,6,238.428,144.37845,145.002,144.7351,29.678,-5.05335,6.1124,12.0138,10.9929,3.555,-1.56345,25.1587,0.60555,61.16605,52.5674,55.3151,54.55925,w,aa,N,unasp,43,voiced,1.58495965184612,high,level,sonorant,0.5
M2,waaw3,1,7,238.428,144.7192,145.9569,144.3824,29.72145,-4.77905,6.2176,13.3267,16.45085,3.40175,1.9743,22.9462,0.4731,56.25655,50.08145,55.11815,55.2168,w,aa,N,unasp,43,voiced,1.69859503669414,high,level,sonorant,0.6
M2,waaw3,1,8,238.428,146.07205,147.9107,145.1384,27.51295,-4.5416,9.5545,15.4429,13.52315,-1.5235,-6.3143,29.11985,0.31495,52.87455,47.54315,50.66545,50.00945,w,aa,N,unasp,43,voiced,1.92880312534571,high,level,sonorant,0.7
M2,waaw3,1,9,238.428,146.17625,147.8104,146.3922,26.25685,-4.3012,14.0617,13.45405,11.5135,2.8861,-10.635,30.0248,0.20675,47.56685,44.71035,49.92645,49.9667,w,aa,N,unasp,43,voiced,1.91705943970543,high,level,sonorant,0.8
M2,waaw3,1,10,238.428,146.1322,146.7639,146.0292,24.9138,-2.62075,7.27225,15.6999,9.7936,3.0132,-6.14095,33.18185,0.104,50.7241,51.4485,56.07075,54.67725,w,aa,N,unasp,43,voiced,1.79405182809143,high,level,sonorant,0.9
